1876-06;2.3;0.4;4.9;12.8;2.3;0.4;4.9;12.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1876-07;2.5;23.1;5.4;12.4;2.5;23.1;5.4;12.4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1876-08;1.2;13.6;6.0;11.7;1.2;13.6;6.0;11.7;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1876-09;0.2;16.4;6.7;11.3;0.2;16.4;6.7;11.3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1876-10;0.0;23.9;7.3;11.2;0.0;23.9;7.3;11.2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1876-11;7.1;9.5;9.1;11.0;7.1;9.5;9.1;11.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1876-12;13.6;0.0;10.5;11.0;13.6;0.0;10.5;11.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1877-01;39.5;1.1;11.5;10.8;39.5;1.1;11.5;10.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1877-02;13.9;0.6;12.0;10.4;13.9;0.6;12.0;10.4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1877-03;1.5;18.4;12.3;10.3;1.5;18.4;12.3;10.3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1877-04;5.7;20.6;12.1;10.3;5.7;20.6;12.1;10.3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1877-05;26.6;9.5;11.5;10.5;26.6;9.5;11.5;10.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1877-06;0.0;23.6;10.3;10.8;0.0;23.6;10.3;10.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1877-07;6.7;3.3;9.1;10.7;6.7;3.3;9.1;10.7;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1877-08;10.5;0.0;7.7;10.5;10.5;0.0;7.7;10.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1877-09;19.6;8.5;7.0;9.9;19.6;8.5;7.0;9.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1877-10;0.0;11.2;6.3;8.9;0.0;11.2;6.3;8.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1877-11;0.0;23.6;5.6;7.9;0.0;23.6;5.6;7.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1877-12;0.2;3.3;5.1;6.9;0.2;3.3;5.1;6.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1878-01;5.5;0.0;5.1;5.7;5.5;0.0;5.1;5.7;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1878-02;0.0;11.0;4.9;4.8;0.0;11.0;4.9;4.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1878-03;13.1;0.0;4.8;3.8;13.1;0.0;4.8;3.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1878-04;0.2;0.0;4.7;2.7;0.2;0.0;4.7;2.7;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1878-05;9.9;0.0;5.0;1.6;9.9;0.0;5.0;1.6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1878-06;10.6;0.1;5.0;0.8;10.6;0.1;5.0;0.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1878-07;0.2;0.0;4.8;0.6;0.2;0.0;4.8;0.6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1878-08;0.0;0.0;4.4;0.4;0.0;0.0;4.4;0.4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1878-09;8.8;0.0;3.9;0.2;8.8;0.0;3.9;0.2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1878-10;1.9;0.0;3.2;0.5;1.9;0.0;3.2;0.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1878-11;6.8;0.0;2.8;0.8;6.8;0.0;2.8;0.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1878-12;0.0;0.9;2.2;1.2;0.0;0.9;2.2;1.2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1879-01;0.0;1.6;1.9;1.7;0.0;1.6;1.9;1.7;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1879-02;0.5;0.5;2.2;2.2;0.5;0.5;2.2;2.2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1879-03;0.0;0.0;2.6;2.6;0.0;0.0;2.6;2.6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1879-04;0.0;10.4;3.1;3.3;0.0;10.4;3.1;3.3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1879-05;4.0;0.0;3.7;4.2;4.0;0.0;3.7;4.2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1879-06;0.0;8.0;4.3;5.1;0.0;8.0;4.3;5.1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1879-07;6.8;5.8;5.4;6.3;6.8;5.8;5.4;6.3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1879-08;16.4;1.5;6.8;7.5;16.4;1.5;6.8;7.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1879-09;10.1;0.0;8.3;8.8;10.1;0.0;8.3;8.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1879-10;5.6;14.8;10.1;9.8;5.6;14.8;10.1;9.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1879-11;2.0;19.9;12.4;10.4;2.0;19.9;12.4;10.4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1879-12;0.0;12.2;14.6;11.6;0.0;12.2;14.6;11.6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1880-01;22.4;17.7;16.9;12.5;22.4;17.7;16.9;12.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1880-02;32.3;13.1;20.0;13.3;32.3;13.1;20.0;13.3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1880-03;20.4;11.6;23.0;15.2;20.4;11.6;23.0;15.2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1880-04;27.8;4.6;26.1;17.3;27.8;4.6;26.1;17.3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1880-05;39.0;0.1;29.2;19.1;39.0;0.1;29.2;19.1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1880-06;14.5;42.4;31.6;21.2;14.5;42.4;31.6;21.2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1880-07;20.0;16.5;33.4;23.4;20.0;16.5;33.4;23.4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1880-08;68.6;11.7;35.1;25.5;68.6;11.7;35.1;25.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1880-09;38.3;71.8;36.5;27.6;38.3;71.8;36.5;27.6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1880-10;38.0;33.7;37.6;29.6;38.0;33.7;37.6;29.6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1880-11;39.9;11.2;38.0;31.4;39.9;11.2;38.0;31.4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1880-12;23.6;25.8;38.6;33.2;23.6;25.8;38.6;33.2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1881-01;30.7;29.9;40.5;34.5;30.7;29.9;40.5;34.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1881-02;55.7;32.9;42.9;35.6;55.7;32.9;42.9;35.6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1881-03;48.7;37.1;45.2;36.1;48.7;37.1;45.2;36.1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1881-04;34.1;52.0;49.0;35.7;34.1;52.0;49.0;35.7;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1881-05;25.6;47.0;53.4;35.4;25.6;47.0;53.4;35.4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1881-06;53.0;47.8;57.8;34.5;53.0;47.8;57.8;34.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1881-07;92.5;35.7;61.8;32.5;92.5;35.7;61.8;32.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1881-08;81.5;15.8;64.6;30.9;81.5;15.8;64.6;30.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1881-09;69.0;19.6;65.4;30.6;69.0;19.6;65.4;30.6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1881-10;78.7;28.6;65.0;32.8;78.7;28.6;65.0;32.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1881-11;76.9;14.6;63.3;36.1;76.9;14.6;63.3;36.1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1881-12;58.9;19.9;60.2;40.4;58.9;19.9;60.2;40.4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1882-01;56.1;18.9;56.0;45.0;56.1;18.9;56.0;45.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1882-02;56.2;59.7;51.4;49.3;56.2;59.7;51.4;49.3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1882-03;28.9;82.6;48.0;52.9;28.9;82.6;48.0;52.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1882-04;28.7;130.9;45.8;54.7;28.7;130.9;45.8;54.7;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1882-05;41.0;65.9;45.0;55.0;41.0;65.9;45.0;55.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1882-06;31.8;43.6;44.9;53.9;31.8;43.6;44.9;53.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1882-07;50.4;25.3;45.5;52.4;50.4;25.3;45.5;52.4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1882-08;44.1;23.4;46.4;50.0;44.1;23.4;46.4;50.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1882-09;61.5;34.6;46.8;47.5;61.5;34.6;46.8;47.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1882-10;52.4;46.2;47.2;46.6;52.4;46.2;47.2;46.6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1882-11;76.4;64.2;46.4;46.1;76.4;64.2;46.4;46.1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1882-12;33.6;36.1;44.7;48.4;33.6;36.1;44.7;48.4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1883-01;30.8;70.2;42.5;52.5;30.8;70.2;42.5;52.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1883-02;50.7;27.5;39.4;56.5;50.7;27.5;39.4;56.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1883-03;16.3;55.0;36.3;60.3;16.3;55.0;36.3;60.3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1883-04;46.9;89.9;33.4;64.4;46.9;89.9;33.4;64.4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1883-05;23.4;29.1;31.4;68.5;23.4;29.1;31.4;68.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1883-06;32.2;95.0;29.8;72.8;32.2;95.0;29.8;72.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1883-07;28.5;105.9;30.6;76.6;28.5;105.9;30.6;76.6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1883-08;12.0;64.6;33.0;78.8;12.0;64.6;33.0;78.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1883-09;22.9;64.9;35.9;81.2;22.9;64.9;35.9;81.2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1883-10;36.0;103.6;38.8;83.2;36.0;103.6;38.8;83.2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1883-11;41.2;99.6;41.2;84.4;41.2;99.6;41.2;84.4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1883-12;33.6;92.9;43.4;85.0;33.6;92.9;43.4;85.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1884-01;83.2;69.4;44.9;83.4;83.2;69.4;44.9;83.4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1884-02;93.1;51.7;45.6;81.3;93.1;51.7;45.6;81.3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1884-03;49.2;96.6;46.0;78.8;49.2;96.6;46.0;78.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1884-04;8.0;118.9;45.1;75.1;8.0;118.9;45.1;75.1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1884-05;26.5;84.4;43.5;70.0;26.5;84.4;43.5;70.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1884-06;28.7;56.6;42.4;64.2;28.7;56.6;42.4;64.2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1884-07;43.0;45.5;41.0;59.1;43.0;45.5;41.0;59.1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1884-08;48.6;44.5;39.1;55.7;48.6;44.5;39.1;55.7;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1884-09;71.0;32.1;37.3;53.1;71.0;32.1;37.3;53.1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1884-10;31.6;48.0;36.9;50.5;31.6;48.0;36.9;50.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1884-11;17.5;43.4;37.4;49.2;17.5;43.4;37.4;49.2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1884-12;55.5;23.1;37.8;50.4;55.5;23.1;37.8;50.4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1885-01;13.6;57.8;37.5;53.6;13.6;57.8;37.5;53.6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1885-02;29.0;90.7;36.9;56.9;29.0;90.7;36.9;56.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1885-03;15.9;67.0;36.4;59.5;15.9;67.0;36.4;59.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1885-04;50.7;41.0;35.7;61.5;50.7;41.0;35.7;61.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1885-05;75.8;45.8;35.4;61.9;75.8;45.8;35.4;61.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1885-06;52.4;87.1;34.5;60.9;52.4;87.1;34.5;60.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1885-07;17.6;93.3;32.2;58.8;17.6;93.3;32.2;58.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1885-08;19.4;64.1;29.8;55.1;19.4;64.1;29.8;55.1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1885-09;19.8;46.2;27.2;51.3;19.8;46.2;27.2;51.3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1885-10;14.9;49.6;24.6;48.5;14.9;49.6;24.6;48.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1885-11;32.4;19.2;21.8;46.0;32.4;19.2;21.8;46.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1885-12;28.0;8.3;19.2;43.7;28.0;8.3;19.2;43.7;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1886-01;4.4;45.4;17.6;41.8;4.4;45.4;17.6;41.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1886-02;3.4;39.8;16.6;40.7;3.4;39.8;16.6;40.7;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1886-03;33.2;62.3;15.9;39.9;33.2;62.3;15.9;39.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1886-04;10.9;62.0;15.0;38.8;10.9;62.0;15.0;38.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1886-05;22.7;28.5;13.8;36.6;22.7;28.5;13.8;36.6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1886-06;4.9;40.4;12.4;34.0;4.9;40.4;12.4;34.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1886-07;6.0;44.4;11.3;30.7;6.0;44.4;11.3;30.7;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1886-08;7.1;21.0;10.5;26.3;7.1;21.0;10.5;26.3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1886-09;27.4;8.3;9.5;21.8;27.4;8.3;9.5;21.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1886-10;3.2;11.1;8.3;17.5;3.2;11.1;8.3;17.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1886-11;0.0;0.6;7.9;14.3;0.0;0.6;7.9;14.3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1886-12;6.7;15.0;7.5;12.6;6.7;15.0;7.5;12.6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1887-01;0.0;17.0;7.6;11.5;0.0;17.0;7.6;11.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1887-02;10.6;11.4;7.7;11.5;10.6;11.4;7.7;11.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1887-03;6.4;0.8;7.9;12.1;6.4;0.8;7.9;12.1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1887-04;11.1;0.5;7.9;12.9;11.1;0.5;7.9;12.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1887-05;17.4;16.0;8.1;13.8;17.4;16.0;8.1;13.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1887-06;1.8;24.3;7.9;15.1;1.8;24.3;7.9;15.1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1887-07;11.9;27.0;7.4;15.9;11.9;27.0;7.4;15.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1887-08;6.4;29.3;6.6;16.5;6.4;29.3;6.6;16.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1887-09;12.0;0.4;5.8;16.7;12.0;0.4;5.8;16.7;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1887-10;0.1;10.9;4.9;16.6;0.1;10.9;4.9;16.6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1887-11;0.1;11.4;4.0;16.2;0.1;11.4;4.0;16.2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1887-12;0.0;34.5;3.4;15.2;0.0;34.5;3.4;15.2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1888-01;1.7;19.5;3.0;13.9;1.7;19.5;3.0;13.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1888-02;0.0;11.8;2.6;12.4;0.0;11.8;2.6;12.4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1888-03;11.0;2.1;2.4;11.3;11.0;2.1;2.4;11.3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1888-04;1.2;7.3;2.1;10.5;1.2;7.3;2.1;10.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1888-05;0.0;11.7;2.2;9.5;0.0;11.7;2.2;9.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1888-06;4.8;7.0;2.2;8.7;4.8;7.0;2.2;8.7;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1888-07;0.4;4.6;2.2;7.7;0.4;4.6;2.2;7.7;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1888-08;0.3;4.3;2.0;7.5;0.3;4.3;2.0;7.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1888-09;0.1;14.5;2.0;7.4;0.1;14.5;2.0;7.4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1888-10;0.0;3.4;2.1;7.4;0.0;3.4;2.1;7.4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1888-11;9.5;8.4;2.3;7.1;9.5;8.4;2.3;7.1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1888-12;0.0;11.1;2.5;6.9;0.0;11.1;2.5;6.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1889-01;1.3;0.0;2.5;6.9;1.3;0.0;2.5;6.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1889-02;0.0;14.2;2.5;7.6;0.0;14.2;2.5;7.6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1889-03;7.1;4.0;2.5;8.3;7.1;4.0;2.5;8.3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1889-04;7.0;0.3;2.3;8.8;7.0;0.3;2.3;8.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
1889-05;0.0;4.0;1.9;9.5;0.0;4.0;1.9;9.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
